Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Jul 22 2020 02:09:19 GMT-0400 (Eastern Daylight Time)

Geography,Date,Syndrome,Percent
Michigan,2020-05-27,ILI,0.5
Michigan,2020-05-28,ILI,0.4
Michigan,2020-05-29,ILI,0.4
Michigan,2020-05-30,ILI,0.4
Michigan,2020-05-31,ILI,0.3
Michigan,2020-06-01,ILI,0.3
Michigan,2020-06-02,ILI,0.4
Michigan,2020-06-03,ILI,0.4
Michigan,2020-06-04,ILI,0.4
Michigan,2020-06-05,ILI,0.4
Michigan,2020-06-06,ILI,0.3
Michigan,2020-06-07,ILI,0.2
Michigan,2020-06-08,ILI,0.3
Michigan,2020-06-09,ILI,0.3
Michigan,2020-06-10,ILI,0.3
Michigan,2020-06-11,ILI,0.3
Michigan,2020-06-12,ILI,0.3
Michigan,2020-06-13,ILI,0.3
Michigan,2020-06-14,ILI,0.4
Michigan,2020-06-15,ILI,0.4
Michigan,2020-06-16,ILI,0.4
Michigan,2020-06-17,ILI,0.4
Michigan,2020-06-18,ILI,0.3
Michigan,2020-06-19,ILI,0.5
Michigan,2020-06-20,ILI,0.4
Michigan,2020-06-21,ILI,0.4
Michigan,2020-06-22,ILI,0.4
Michigan,2020-06-23,ILI,0.5
Michigan,2020-06-24,ILI,0.4
Michigan,2020-06-25,ILI,0.2
Michigan,2020-06-26,ILI,0.3
Michigan,2020-06-27,ILI,0.4
Michigan,2020-06-28,ILI,0.4
Michigan,2020-06-29,ILI,0.5
Michigan,2020-06-30,ILI,0.3
Michigan,2020-07-01,ILI,0.5
Michigan,2020-07-02,ILI,0.5
Michigan,2020-07-03,ILI,0.5
Michigan,2020-07-04,ILI,0.4
Michigan,2020-07-05,ILI,0.5
Michigan,2020-07-06,ILI,0.5
Michigan,2020-07-07,ILI,0.4
Michigan,2020-07-08,ILI,0.4
Michigan,2020-07-09,ILI,0.5
Michigan,2020-07-10,ILI,0.5
Michigan,2020-07-11,ILI,0.5
Michigan,2020-07-12,ILI,0.6
Michigan,2020-07-13,ILI,0.6
Michigan,2020-07-14,ILI,0.4
Michigan,2020-07-15,ILI,0.5
Michigan,2020-07-16,ILI,0.6
Michigan,2020-07-17,ILI,0.4
Michigan,2020-07-18,ILI,0.7
Mississippi,2020-05-23,ILI,0.7
Mississippi,2020-05-24,ILI,0.5
Mississippi,2020-05-25,ILI,0.4
Mississippi,2020-05-26,ILI,0.5
Mississippi,2020-05-27,ILI,0.4
Mississippi,2020-05-28,ILI,0.5
Mississippi,2020-05-29,ILI,0.4
Mississippi,2020-05-30,ILI,0.5
Mississippi,2020-05-31,ILI,0.5
Mississippi,2020-06-01,ILI,0.4
Mississippi,2020-06-02,ILI,0.7
Mississippi,2020-06-03,ILI,0.4
Mississippi,2020-06-04,ILI,0.4
Mississippi,2020-06-05,ILI,0.4
Mississippi,2020-06-06,ILI,0.3
Mississippi,2020-06-07,ILI,0.6
Mississippi,2020-06-08,ILI,0.5
Mississippi,2020-06-09,ILI,0.5
Mississippi,2020-06-10,ILI,0.4
Mississippi,2020-06-11,ILI,0.6
Mississippi,2020-06-12,ILI,0.7
Mississippi,2020-06-13,ILI,0.5
Mississippi,2020-06-14,ILI,1
Mississippi,2020-06-15,ILI,0.7
Mississippi,2020-06-16,ILI,0.4
Mississippi,2020-06-17,ILI,0.5
Mississippi,2020-06-18,ILI,0.4
Mississippi,2020-06-19,ILI,0.5
Mississippi,2020-06-20,ILI,0.8
Mississippi,2020-06-21,ILI,0.9
Mississippi,2020-06-22,ILI,0.8
Mississippi,2020-06-23,ILI,0.7
Mississippi,2020-06-24,ILI,0.6
Mississippi,2020-06-25,ILI,0.5
Mississippi,2020-06-26,ILI,0.8
Mississippi,2020-06-27,ILI,0.7
Mississippi,2020-06-28,ILI,1
Mississippi,2020-06-29,ILI,0.6
Mississippi,2020-06-30,ILI,0.7
Mississippi,2020-07-01,ILI,0.6
Mississippi,2020-07-02,ILI,0.9
Mississippi,2020-07-03,ILI,0.8
Mississippi,2020-07-04,ILI,0.8
Mississippi,2020-07-05,ILI,1.2
Mississippi,2020-07-06,ILI,0.9
Mississippi,2020-07-07,ILI,0.6
Mississippi,2020-07-08,ILI,0.8
Mississippi,2020-07-09,ILI,1
Mississippi,2020-07-10,ILI,1.3
Mississippi,2020-07-11,ILI,1
Mississippi,2020-07-12,ILI,1.5
Mississippi,2020-07-13,ILI,0.9
Mississippi,2020-07-14,ILI,1.1
Mississippi,2020-07-15,ILI,0.9
Mississippi,2020-07-16,ILI,0.8
Mississippi,2020-07-17,ILI,0.4
Mississippi,2020-07-18,ILI,1
Missouri,2020-05-23,ILI,0.6
Missouri,2020-05-24,ILI,0.7
Missouri,2020-05-25,ILI,0.7
Missouri,2020-05-26,ILI,0.6
Missouri,2020-05-27,ILI,0.5
Missouri,2020-05-28,ILI,0.5
Missouri,2020-05-29,ILI,0.5
Missouri,2020-05-30,ILI,0.6
Missouri,2020-05-31,ILI,0.6
Missouri,2020-06-01,ILI,0.5
Missouri,2020-06-02,ILI,0.5
Missouri,2020-06-03,ILI,0.5
Missouri,2020-06-04,ILI,0.7
Missouri,2020-06-05,ILI,0.6
Missouri,2020-06-06,ILI,0.5
Missouri,2020-06-07,ILI,0.4
Missouri,2020-06-08,ILI,0.6
Missouri,2020-06-09,ILI,0.5
Missouri,2020-06-10,ILI,0.7
Missouri,2020-06-11,ILI,0.6
Missouri,2020-06-12,ILI,0.6
Missouri,2020-06-13,ILI,0.7
Missouri,2020-06-14,ILI,0.5
Missouri,2020-06-15,ILI,0.4
Missouri,2020-06-16,ILI,0.8
Missouri,2020-06-17,ILI,0.7
Missouri,2020-06-18,ILI,0.8
Missouri,2020-06-19,ILI,0.6
Missouri,2020-06-20,ILI,0.8
Missouri,2020-06-21,ILI,0.6
Missouri,2020-06-22,ILI,0.7
Missouri,2020-06-23,ILI,0.8
Missouri,2020-06-24,ILI,0.7
Missouri,2020-06-25,ILI,0.9
Missouri,2020-06-26,ILI,0.8
Missouri,2020-06-27,ILI,0.6
Missouri,2020-06-28,ILI,0.8
Missouri,2020-06-29,ILI,0.7
Missouri,2020-06-30,ILI,0.9
Missouri,2020-07-01,ILI,1
Missouri,2020-07-02,ILI,0.8
Missouri,2020-07-03,ILI,0.8
Missouri,2020-07-04,ILI,0.8
Missouri,2020-07-05,ILI,0.9
Missouri,2020-07-06,ILI,0.8
Missouri,2020-07-07,ILI,1
Missouri,2020-07-08,ILI,1
Missouri,2020-07-09,ILI,1
Missouri,2020-07-10,ILI,0.9
Missouri,2020-07-11,ILI,0.9
Missouri,2020-07-12,ILI,1.3
Missouri,2020-07-13,ILI,1.1
Missouri,2020-07-14,ILI,1.2
Missouri,2020-07-15,ILI,1
Missouri,2020-07-16,ILI,0.7
Missouri,2020-07-17,ILI,0.8
Missouri,2020-07-18,ILI,1
Montana,2020-05-23,ILI,0.7
Montana,2020-05-24,ILI,0.6
Montana,2020-05-25,ILI,0.4
Montana,2020-05-26,ILI,0.6
Montana,2020-05-27,ILI,0.2
Montana,2020-05-28,ILI,0.4
Montana,2020-05-29,ILI,0.7
Montana,2020-05-30,ILI,0.8
Montana,2020-05-31,ILI,0.6
Montana,2020-06-01,ILI,0.2
Montana,2020-06-02,ILI,0.6
Montana,2020-06-03,ILI,0.1
Montana,2020-06-04,ILI,0.6
Montana,2020-06-05,ILI,0.1
Montana,2020-06-06,ILI,0.5
Montana,2020-06-07,ILI,0.2
Montana,2020-06-08,ILI,0.7
Montana,2020-06-09,ILI,0.5
Montana,2020-06-10,ILI,0
Montana,2020-06-11,ILI,0.2
Montana,2020-06-12,ILI,0.3
Montana,2020-06-13,ILI,0.8
Montana,2020-06-14,ILI,0.4
Montana,2020-06-15,ILI,0.2
Montana,2020-06-16,ILI,0.4
Montana,2020-06-17,ILI,0.7
Montana,2020-06-18,ILI,0.4
Montana,2020-06-19,ILI,0.9
Montana,2020-06-20,ILI,0.2
Montana,2020-06-21,ILI,0.6
Montana,2020-06-22,ILI,1.2
Montana,2020-06-23,ILI,0.3
Montana,2020-06-24,ILI,1.1
Montana,2020-06-25,ILI,0.7
Montana,2020-06-26,ILI,0.4
Montana,2020-06-27,ILI,0.9
Montana,2020-06-28,ILI,0.8
Montana,2020-06-29,ILI,0.8
Montana,2020-06-30,ILI,0.5
Montana,2020-07-01,ILI,1
Montana,2020-07-02,ILI,1.1
Montana,2020-07-03,ILI,1
Montana,2020-07-04,ILI,0.7
Montana,2020-07-05,ILI,0.6
Montana,2020-07-06,ILI,0.4
Montana,2020-07-07,ILI,0.4
Montana,2020-07-08,ILI,0.8
Montana,2020-07-09,ILI,0.7
Montana,2020-07-10,ILI,1.3
Montana,2020-07-11,ILI,0.7
Montana,2020-07-12,ILI,1.1
Montana,2020-07-13,ILI,0.6
Montana,2020-07-14,ILI,0.6
Montana,2020-07-15,ILI,0.7
Montana,2020-07-16,ILI,0.2
Montana,2020-07-17,ILI,0.1
Montana,2020-07-18,ILI,0.7
Nebraska,2020-05-23,ILI,0.9
Nebraska,2020-05-24,ILI,0.9
Nebraska,2020-05-25,ILI,1.5
Nebraska,2020-05-26,ILI,0.3
Nebraska,2020-05-27,ILI,0.5
Nebraska,2020-05-28,ILI,0
Nebraska,2020-05-29,ILI,0.5
Nebraska,2020-05-30,ILI,0.5
Nebraska,2020-05-31,ILI,0.5
Nebraska,2020-06-01,ILI,0.5
Nebraska,2020-06-02,ILI,0.6
Nebraska,2020-06-03,ILI,0.8
Nebraska,2020-06-04,ILI,0.4
Nebraska,2020-06-05,ILI,0.6
Nebraska,2020-06-06,ILI,0.9
Nebraska,2020-06-07,ILI,0.4
Nebraska,2020-06-08,ILI,0.4
Nebraska,2020-06-09,ILI,0.6
Nebraska,2020-06-10,ILI,0.3
Nebraska,2020-06-11,ILI,0.5
Nebraska,2020-06-12,ILI,0.3
Nebraska,2020-06-13,ILI,0.3
Nebraska,2020-06-14,ILI,0.5
Nebraska,2020-06-15,ILI,0.2
Nebraska,2020-06-16,ILI,0.8
Nebraska,2020-06-17,ILI,0.4
Nebraska,2020-06-18,ILI,0.3
Nebraska,2020-06-19,ILI,0.5
Nebraska,2020-06-20,ILI,0.1
Nebraska,2020-06-21,ILI,0.4
Nebraska,2020-06-22,ILI,0.3
Nebraska,2020-06-23,ILI,0.5
Nebraska,2020-06-24,ILI,0.3
Nebraska,2020-06-25,ILI,0.2
Nebraska,2020-06-26,ILI,0.6
Nebraska,2020-06-27,ILI,0.2
Nebraska,2020-06-28,ILI,0.4
Nebraska,2020-06-29,ILI,0.5
Nebraska,2020-06-30,ILI,0.3
Nebraska,2020-07-01,ILI,0.7
Nebraska,2020-07-02,ILI,0.5
Nebraska,2020-07-03,ILI,0.4
Nebraska,2020-07-04,ILI,0.2
Nebraska,2020-07-05,ILI,0.6
Nebraska,2020-07-06,ILI,0.8
Nebraska,2020-07-07,ILI,0.7
Nebraska,2020-07-08,ILI,0.2
Nebraska,2020-07-09,ILI,0.8
Nebraska,2020-07-10,ILI,0.4
Nebraska,2020-07-11,ILI,0.7
Nebraska,2020-07-12,ILI,0.5
Nebraska,2020-07-13,ILI,0.6
Nebraska,2020-07-14,ILI,0.7
Nebraska,2020-07-15,ILI,0.8
Nebraska,2020-07-16,ILI,0.5
Nebraska,2020-07-17,ILI,0.7
Nebraska,2020-07-18,ILI,0.4
Nevada,2020-05-23,ILI,2.2
Nevada,2020-05-24,ILI,2.1
Nevada,2020-05-25,ILI,2.1
Nevada,2020-05-26,ILI,2.3
Nevada,2020-05-27,ILI,1.7
Nevada,2020-05-28,ILI,2.3
Nevada,2020-05-29,ILI,0.9
Nevada,2020-05-30,ILI,1
Nevada,2020-05-31,ILI,1.5
Nevada,2020-06-01,ILI,1.1
Nevada,2020-06-02,ILI,2.2
Nevada,2020-06-03,ILI,1.5
Nevada,2020-06-04,ILI,1.4
Nevada,2020-06-05,ILI,1.3
Nevada,2020-06-06,ILI,1.1
Nevada,2020-06-07,ILI,2
Nevada,2020-06-08,ILI,1.6
Nevada,2020-06-09,ILI,1.8
Nevada,2020-06-10,ILI,2.4
Nevada,2020-06-11,ILI,2.1
Nevada,2020-06-12,ILI,2
Nevada,2020-06-13,ILI,1.4
Nevada,2020-06-14,ILI,1.1
Nevada,2020-06-15,ILI,1
Nevada,2020-06-16,ILI,1.6
Nevada,2020-06-17,ILI,2.5
Nevada,2020-06-18,ILI,2.2
Nevada,2020-06-19,ILI,2.3
Nevada,2020-06-20,ILI,1.7
Nevada,2020-06-21,ILI,1.3
Nevada,2020-06-22,ILI,1.6
Nevada,2020-06-23,ILI,1.1
Nevada,2020-06-24,ILI,2.1
Nevada,2020-06-25,ILI,2
Nevada,2020-06-26,ILI,1.4
Nevada,2020-06-27,ILI,2.9
Nevada,2020-06-28,ILI,2.4
Nevada,2020-06-29,ILI,1.7
Nevada,2020-06-30,ILI,1.7
Nevada,2020-07-01,ILI,1.3
Nevada,2020-07-02,ILI,2.3
Nevada,2020-07-03,ILI,3.1
Nevada,2020-07-04,ILI,2.8
Nevada,2020-07-05,ILI,2.3
Nevada,2020-07-06,ILI,3
Nevada,2020-07-07,ILI,3.6
Nevada,2020-07-08,ILI,2.1
Nevada,2020-07-09,ILI,2.9
Nevada,2020-07-10,ILI,2
Nevada,2020-07-11,ILI,2.4
Nevada,2020-07-12,ILI,2.1
Nevada,2020-07-13,ILI,2.9
Nevada,2020-07-14,ILI,3.5
Nevada,2020-07-15,ILI,2.2
Nevada,2020-07-16,ILI,3.1
Nevada,2020-07-17,ILI,2.7
Nevada,2020-07-18,ILI,2.8
New Jersey,2020-05-23,ILI,0.5
New Jersey,2020-05-24,ILI,0.5
New Jersey,2020-05-25,ILI,0.6
New Jersey,2020-05-26,ILI,0.6
New Jersey,2020-05-27,ILI,0.5
New Jersey,2020-05-28,ILI,0.5
New Jersey,2020-05-29,ILI,0.4
New Jersey,2020-05-30,ILI,0.3
New Jersey,2020-05-31,ILI,0.2
New Jersey,2020-06-01,ILI,0.4
New Jersey,2020-06-02,ILI,0.5
New Jersey,2020-06-03,ILI,0.5
New Jersey,2020-06-04,ILI,0.4
New Jersey,2020-06-05,ILI,0.5
New Jersey,2020-06-06,ILI,0.3
New Jersey,2020-06-07,ILI,0.3
New Jersey,2020-06-08,ILI,0.4
New Jersey,2020-06-09,ILI,0.4
New Jersey,2020-06-10,ILI,0.3
New Jersey,2020-06-11,ILI,0.3
New Jersey,2020-06-12,ILI,0.3
New Jersey,2020-06-13,ILI,0.4
New Jersey,2020-06-14,ILI,0.4
New Jersey,2020-06-15,ILI,0.4
New Jersey,2020-06-16,ILI,0.3
New Jersey,2020-06-17,ILI,0.4
New Jersey,2020-06-18,ILI,0.3
New Jersey,2020-06-19,ILI,0.2
New Jersey,2020-06-20,ILI,0.2
New Jersey,2020-06-21,ILI,0.4
New Jersey,2020-06-22,ILI,0.3
New Jersey,2020-06-23,ILI,0.5
New Jersey,2020-06-24,ILI,0.4
New Jersey,2020-06-25,ILI,0.6
New Jersey,2020-06-26,ILI,0.2
New Jersey,2020-06-27,ILI,0.5
New Jersey,2020-06-28,ILI,0.3
New Jersey,2020-06-29,ILI,0.2
New Jersey,2020-06-30,ILI,0.4
New Jersey,2020-07-01,ILI,0.3
New Jersey,2020-07-02,ILI,0.4
New Jersey,2020-07-03,ILI,0.5
New Jersey,2020-07-04,ILI,0.2
New Jersey,2020-07-05,ILI,0.2
New Jersey,2020-07-06,ILI,0.4
New Jersey,2020-07-07,ILI,0.5
New Jersey,2020-07-08,ILI,0.4
New Jersey,2020-07-09,ILI,0.5
New Jersey,2020-07-10,ILI,0.3
New Jersey,2020-07-11,ILI,0.5
New Jersey,2020-07-12,ILI,0.4
New Jersey,2020-07-13,ILI,0.2
New Jersey,2020-07-14,ILI,0.5
New Jersey,2020-07-15,ILI,0.4
New Jersey,2020-07-16,ILI,0.4
New Jersey,2020-07-17,ILI,0.4
New Jersey,2020-07-18,ILI,0.6
New Mexico,2020-05-23,ILI,0.4
New Mexico,2020-05-24,ILI,0.4
New Mexico,2020-05-25,ILI,0.6
New Mexico,2020-05-26,ILI,0.2
New Mexico,2020-05-27,ILI,0.6
New Mexico,2020-05-28,ILI,0.5
New Mexico,2020-05-29,ILI,0.5
New Mexico,2020-05-30,ILI,0.5
New Mexico,2020-05-31,ILI,0.4
New Mexico,2020-06-01,ILI,0.4
New Mexico,2020-06-02,ILI,0.3
New Mexico,2020-06-03,ILI,0.1
New Mexico,2020-06-04,ILI,0.4
New Mexico,2020-06-05,ILI,0.3
New Mexico,2020-06-06,ILI,0.4
New Mexico,2020-06-07,ILI,0.2
New Mexico,2020-06-08,ILI,0.2
New Mexico,2020-06-09,ILI,0.3
New Mexico,2020-06-10,ILI,0.5
New Mexico,2020-06-11,ILI,0.3
New Mexico,2020-06-12,ILI,0.4
New Mexico,2020-06-13,ILI,0.4
New Mexico,2020-06-14,ILI,0.3
New Mexico,2020-06-15,ILI,0.2
New Mexico,2020-06-16,ILI,0.2
New Mexico,2020-06-17,ILI,0.3
New Mexico,2020-06-18,ILI,0.3
New Mexico,2020-06-19,ILI,0.3
New Mexico,2020-06-20,ILI,0.6
New Mexico,2020-06-21,ILI,0.7
New Mexico,2020-06-22,ILI,0.4
New Mexico,2020-06-23,ILI,0.2
New Mexico,2020-06-24,ILI,0.3
New Mexico,2020-06-25,ILI,0.7
New Mexico,2020-06-26,ILI,0.3
New Mexico,2020-06-27,ILI,0.5
New Mexico,2020-06-28,ILI,0.4
New Mexico,2020-06-29,ILI,0.5
New Mexico,2020-06-30,ILI,0.4
New Mexico,2020-07-01,ILI,0.6
New Mexico,2020-07-02,ILI,0.5
New Mexico,2020-07-03,ILI,0.8
New Mexico,2020-07-04,ILI,0.6
New Mexico,2020-07-05,ILI,0.5
New Mexico,2020-07-06,ILI,0.6
New Mexico,2020-07-07,ILI,0.2
New Mexico,2020-07-08,ILI,0.5
New Mexico,2020-07-09,ILI,0.4
New Mexico,2020-07-10,ILI,0.4
New Mexico,2020-07-11,ILI,0.7
New Mexico,2020-07-12,ILI,0.6
New Mexico,2020-07-13,ILI,0.7
New Mexico,2020-07-14,ILI,0.4
New Mexico,2020-07-15,ILI,0.7
New Mexico,2020-07-16,ILI,0.5
New Mexico,2020-07-17,ILI,0.6
New Mexico,2020-07-18,ILI,0.5
New York,2020-05-23,ILI,0.5
New York,2020-05-24,ILI,0.4
New York,2020-05-25,ILI,0.5
New York,2020-05-26,ILI,0.5
New York,2020-05-27,ILI,0.4
New York,2020-05-28,ILI,0.5
New York,2020-05-29,ILI,0.4
New York,2020-05-30,ILI,0.4
New York,2020-05-31,ILI,0.3
New York,2020-06-01,ILI,0.4
New York,2020-06-02,ILI,0.4
New York,2020-06-03,ILI,0.3
New York,2020-06-04,ILI,0.4
New York,2020-06-05,ILI,0.4
New York,2020-06-06,ILI,0.4
New York,2020-06-07,ILI,0.5
New York,2020-06-08,ILI,0.3
New York,2020-06-09,ILI,0.3
New York,2020-06-10,ILI,0.4
New York,2020-06-11,ILI,0.4
New York,2020-06-12,ILI,0.4
New York,2020-06-13,ILI,0.4
New York,2020-06-14,ILI,0.5
New York,2020-06-15,ILI,0.3
New York,2020-06-16,ILI,0.4
New York,2020-06-17,ILI,0.3
New York,2020-06-18,ILI,0.4
New York,2020-06-19,ILI,0.4
New York,2020-06-20,ILI,0.4
New York,2020-06-21,ILI,0.5
New York,2020-06-22,ILI,0.5
New York,2020-06-23,ILI,0.3
New York,2020-06-24,ILI,0.3
New York,2020-06-25,ILI,0.3
New York,2020-06-26,ILI,0.3
New York,2020-06-27,ILI,0.4
New York,2020-06-28,ILI,0.4
New York,2020-06-29,ILI,0.3
New York,2020-06-30,ILI,0.4
New York,2020-07-01,ILI,0.3
New York,2020-07-02,ILI,0.4
New York,2020-07-03,ILI,0.4
New York,2020-07-04,ILI,0.4
New York,2020-07-05,ILI,0.5
New York,2020-07-06,ILI,0.4
New York,2020-07-07,ILI,0.5
New York,2020-07-08,ILI,0.4
New York,2020-07-09,ILI,0.5
New York,2020-07-10,ILI,0.3
New York,2020-07-11,ILI,0.5
New York,2020-07-12,ILI,0.5
New York,2020-07-13,ILI,0.5
New York,2020-07-14,ILI,0.5
New York,2020-07-15,ILI,0.5
New York,2020-07-16,ILI,0.5
New York,2020-07-17,ILI,0.5
New York,2020-07-18,ILI,0.5
North Carolina,2020-05-23,ILI,0.5
North Carolina,2020-05-24,ILI,0.5
North Carolina,2020-05-25,ILI,0.7
North Carolina,2020-05-26,ILI,0.5
North Carolina,2020-05-27,ILI,0.4
North Carolina,2020-05-28,ILI,0.6
North Carolina,2020-05-29,ILI,0.4
North Carolina,2020-05-30,ILI,0.3
North Carolina,2020-05-31,ILI,0.4
North Carolina,2020-06-01,ILI,0.3
North Carolina,2020-06-02,ILI,0.4
North Carolina,2020-06-03,ILI,0.5
North Carolina,2020-06-04,ILI,0.3
North Carolina,2020-06-05,ILI,0.3
North Carolina,2020-06-06,ILI,0.4
North Carolina,2020-06-07,ILI,0.4
North Carolina,2020-06-08,ILI,0.4
North Carolina,2020-06-09,ILI,0.5
North Carolina,2020-06-10,ILI,0.4
North Carolina,2020-06-11,ILI,0.4
North Carolina,2020-06-12,ILI,0.4
North Carolina,2020-06-13,ILI,0.4
North Carolina,2020-06-14,ILI,0.5
North Carolina,2020-06-15,ILI,0.4
North Carolina,2020-06-16,ILI,0.3
North Carolina,2020-06-17,ILI,0.5
North Carolina,2020-06-18,ILI,0.4
North Carolina,2020-06-19,ILI,0.5
North Carolina,2020-06-20,ILI,0.3
North Carolina,2020-06-21,ILI,0.3
North Carolina,2020-06-22,ILI,0.6
North Carolina,2020-06-23,ILI,0.5
North Carolina,2020-06-24,ILI,0.5
North Carolina,2020-06-25,ILI,0.5
North Carolina,2020-06-26,ILI,0.5
North Carolina,2020-06-27,ILI,0.5
North Carolina,2020-06-28,ILI,0.6
North Carolina,2020-06-29,ILI,0.5
North Carolina,2020-06-30,ILI,0.5
North Carolina,2020-07-01,ILI,0.6
North Carolina,2020-07-02,ILI,0.4
North Carolina,2020-07-03,ILI,0.5
North Carolina,2020-07-04,ILI,0.5
North Carolina,2020-07-05,ILI,0.6
North Carolina,2020-07-06,ILI,0.7
North Carolina,2020-07-07,ILI,0.6
North Carolina,2020-07-08,ILI,0.6
North Carolina,2020-07-09,ILI,0.6
North Carolina,2020-07-10,ILI,0.6
North Carolina,2020-07-11,ILI,0.5
North Carolina,2020-07-12,ILI,0.7
North Carolina,2020-07-13,ILI,0.7
North Carolina,2020-07-14,ILI,0.6
North Carolina,2020-07-15,ILI,0.6
North Carolina,2020-07-16,ILI,0.7
North Carolina,2020-07-17,ILI,0.6
North Carolina,2020-07-18,ILI,0.6
North Dakota,2020-05-23,ILI,0.3
North Dakota,2020-05-24,ILI,0.5
North Dakota,2020-05-25,ILI,0.3
North Dakota,2020-05-26,ILI,0.2
North Dakota,2020-05-27,ILI,1
North Dakota,2020-05-28,ILI,0.3
North Dakota,2020-05-29,ILI,0.7
North Dakota,2020-05-30,ILI,0.8
North Dakota,2020-05-31,ILI,0.9
North Dakota,2020-06-01,ILI,0.9
North Dakota,2020-06-02,ILI,0.4
North Dakota,2020-06-03,ILI,0.3
North Dakota,2020-06-04,ILI,1.5
North Dakota,2020-06-05,ILI,0.6
North Dakota,2020-06-06,ILI,0.5
North Dakota,2020-06-07,ILI,0.3
North Dakota,2020-06-08,ILI,0.3
North Dakota,2020-06-09,ILI,0.4
North Dakota,2020-06-10,ILI,0.2
North Dakota,2020-06-11,ILI,0.5
North Dakota,2020-06-12,ILI,0.2
North Dakota,2020-06-13,ILI,0.5
North Dakota,2020-06-14,ILI,0.3
North Dakota,2020-06-15,ILI,0.7
North Dakota,2020-06-16,ILI,0.2
North Dakota,2020-06-17,ILI,0
North Dakota,2020-06-18,ILI,0.2
North Dakota,2020-06-19,ILI,0.3
North Dakota,2020-06-20,ILI,1.2
North Dakota,2020-06-21,ILI,0.8
North Dakota,2020-06-22,ILI,0.3
North Dakota,2020-06-23,ILI,0.7
North Dakota,2020-06-24,ILI,0.2
North Dakota,2020-06-25,ILI,0.4
North Dakota,2020-06-26,ILI,0.3
North Dakota,2020-06-27,ILI,0.5
North Dakota,2020-06-28,ILI,1
North Dakota,2020-06-29,ILI,0.1
North Dakota,2020-06-30,ILI,0.3
North Dakota,2020-07-01,ILI,0.3
North Dakota,2020-07-02,ILI,0.7
North Dakota,2020-07-03,ILI,0.8
North Dakota,2020-07-04,ILI,0.9
North Dakota,2020-07-05,ILI,0.9
North Dakota,2020-07-06,ILI,0.9
North Dakota,2020-07-07,ILI,0.8
North Dakota,2020-07-08,ILI,0.9
North Dakota,2020-07-09,ILI,0.6
North Dakota,2020-07-10,ILI,0.9
North Dakota,2020-07-11,ILI,0.6
North Dakota,2020-07-12,ILI,1.1
North Dakota,2020-07-13,ILI,1.1
North Dakota,2020-07-14,ILI,0.6
North Dakota,2020-07-15,ILI,0.9
North Dakota,2020-07-16,ILI,0.9
North Dakota,2020-07-17,ILI,0.5
North Dakota,2020-07-18,ILI,0.9
Ohio,2020-05-23,ILI,0.7
Ohio,2020-05-24,ILI,0.5
Ohio,2020-05-25,ILI,0.6
Ohio,2020-05-26,ILI,0.5
Ohio,2020-05-27,ILI,0.6
Ohio,2020-05-28,ILI,0.5
Ohio,2020-05-29,ILI,0.4
Ohio,2020-05-30,ILI,0.5
Ohio,2020-05-31,ILI,0.6
Ohio,2020-06-01,ILI,0.5
Ohio,2020-06-02,ILI,0.5
Ohio,2020-06-03,ILI,0.6
Ohio,2020-06-04,ILI,0.5
Ohio,2020-06-05,ILI,0.5
Ohio,2020-06-06,ILI,0.5
Ohio,2020-06-07,ILI,0.4
Ohio,2020-06-08,ILI,0.5
Ohio,2020-06-09,ILI,0.5
Ohio,2020-06-10,ILI,0.5
Ohio,2020-06-11,ILI,0.4
Ohio,2020-06-12,ILI,0.4
Ohio,2020-06-13,ILI,0.4
Ohio,2020-06-14,ILI,0.4
Ohio,2020-06-15,ILI,0.5
Ohio,2020-06-16,ILI,0.5
Ohio,2020-06-17,ILI,0.5
Ohio,2020-06-18,ILI,0.5
Ohio,2020-06-19,ILI,0.6
Ohio,2020-06-20,ILI,0.5
Ohio,2020-06-21,ILI,0.6
Ohio,2020-06-22,ILI,0.6
Ohio,2020-06-23,ILI,0.7
Ohio,2020-06-24,ILI,0.6
Ohio,2020-06-25,ILI,0.6
Ohio,2020-06-26,ILI,0.6
Ohio,2020-06-27,ILI,0.7
Ohio,2020-06-28,ILI,0.7
Ohio,2020-06-29,ILI,0.6
Ohio,2020-06-30,ILI,0.6
Ohio,2020-07-01,ILI,0.7
Ohio,2020-07-02,ILI,0.7
Ohio,2020-07-03,ILI,0.7
Ohio,2020-07-04,ILI,0.7
Ohio,2020-07-05,ILI,0.7
Ohio,2020-07-06,ILI,0.8
Ohio,2020-07-07,ILI,0.9
Ohio,2020-07-08,ILI,0.8
Ohio,2020-07-09,ILI,0.9
Ohio,2020-07-10,ILI,0.8
Ohio,2020-07-11,ILI,0.7
Ohio,2020-07-12,ILI,0.9
Ohio,2020-07-13,ILI,0.9
Ohio,2020-07-14,ILI,0.9
Ohio,2020-07-15,ILI,0.8
Ohio,2020-07-16,ILI,0.9
Ohio,2020-07-17,ILI,0.8
Ohio,2020-07-18,ILI,0.7
Oregon,2020-05-23,ILI,0.4
Oregon,2020-05-24,ILI,0.3
Oregon,2020-05-25,ILI,0.3
Oregon,2020-05-26,ILI,0.4
Oregon,2020-05-27,ILI,0.4
Oregon,2020-05-28,ILI,0.4
Oregon,2020-05-29,ILI,0.4
Oregon,2020-05-30,ILI,0.4
